71054	industry	0.18316138
71054	macro	0.195808
71054	government	0.0
71054	other	0.022461403
1145	business	0.012195632
1145	industry	0.05559559
1145	macro	0.81651753
1145	government	0.0048956275
1145	other	0.11079562
13995	business	0.04588005
13995	industry	0.08238007
13995	macro	0.7702799
13995	government	0.041680038
13995	other	0.05978006
16853	business	0.013836194
16853	industry	0.09413621
16853	macro	0.69515526
16853	government	0.0555362
16853	other	0.1413362
2825	business	0.0
2825	industry	0.07427102
2825	macro	0.809887
2825	government	0.03467101
2825	other	0.081171006
19312	business	0.045560062
19312	industry	0.100560054
19312	macro	0.76795995
19312	government	0.02496007
19312	other	0.060960054
19497	business	0.039757866
19497	industry	0.096657865
19497	macro	0.7829686
19497	government	0.014957865
19497	other	0.06565786
19642	business	0.023284703
19642	industry	0.08498472
19642	macro	0.81156135
19642	government	0.009684712
19642	other	0.07048473
19949	business	0.06406
19949	industry	0.105860025
19949	macro	0.76575994
19949	government	0.0073600113
19949	other	0.05696003
32637	business	0.05169261
32637	industry	0.09119261
32637	macro	0.78772223
32637	government	0.0
32637	other	0.069392614
35362	business	0.036085486
35362	industry	0.074985504
35362	macro	0.815558
35362	government	0.0026854873
35362	other	0.070685506
24673	business	0.04371625
24673	industry	0.088216186
24673	macro	0.1539352
24673	government	0.05801624
24673	other	0.65611625
245	business	0.0
245	industry	0.055719614
245	macro	0.12554118
245	government	0.7380196
245	other	0.08071965
515	business	0.0
515	industry	0.07814117
515	macro	0.11957636
515	government	0.7352412
515	other	0.06704117
5443	business	0.0
5443	industry	0.09140006
5443	macro	0.100700036
5443	government	0.73960006
5443	other	0.06830004
5800	business	0.0
5800	industry	0.043743882
5800	macro	0.19146828
5800	government	0.70344394
5800	other	0.061343905
4934	business	0.0
4934	industry	0.0
4934	macro	0.7490696
4934	government	0.1785152
4934	other	0.07241517
5339	business	0.016862452
5339	industry	0.0021624565
5339	macro	0.76325023
5339	government	0.0062624514
5339	other	0.21146244
75	business	0.04352504
75	industry	0.0049250275
75	macro	0.62732494
75	government	0.0
75	other	0.32422507
1671	business	0.0
1671	industry	0.032724977
1671	macro	0.053424954
1671	government	0.72072506
1671	other	0.19312501
3439	business	0.0
3439	industry	0.058150038
3439	macro	0.10575004
3439	government	0.74535
3439	other	0.09075002
3224	business	0.0
3224	industry	0.06986861
3224	macro	0.77819407
3224	government	0.0445686
3224	other	0.10736857
6200	business	0.0
6200	industry	0.011461884
6200	macro	0.76541436
6200	government	0.09886187
6200	other	0.124261886
1317	business	0.0
1317	industry	0.095143326
1317	macro	0.13117
1317	government	0.7176434
1317	other	0.05604335
66	business	0.0
66	industry	0.037618294
66	macro	0.11624514
66	government	0.13921829
66	other	0.70691824
203	business	0.0
203	industry	0.019438177
203	macro	0.09458536
203	government	0.18853822
203	other	0.69743824
2075	business	0.0
2075	industry	0.14739996
2075	macro	0.10769999
2075	government	0.7289001
2075	other	0.015999973
11343	business	0.0
11343	industry	0.0
11343	macro	0.4575034
11343	government	0.5424783
11343	other	0.0
1550	business	0.06375331
1550	industry	0.05455327
1550	macro	0.77888685
1550	government	0.000553295
1550	other	0.10225332
24	business	0.0
24	industry	0.107408226
24	macro	0.08607547
24	government	0.7309081
24	other	0.07560822
32870	business	0.034827232
32870	industry	0.08072722
32870	macro	0.78939116
32870	government	0.03242725
32870	other	0.062627226
58353	business	0.6685778
58353	industry	0.20177782
58353	macro	0.08396632
58353	government	0.0
58353	other	0.04567783
2159	business	0.35220194
2159	industry	0.026202036
2159	macro	0.5561942
2159	government	0.0
2159	other	0.065402046
39578	business	0.0
39578	industry	0.045792114
39578	macro	0.13572496
39578	government	0.729892
39578	other	0.08859212
17999	business	0.0
17999	industry	0.0542631
17999	macro	0.16171075
17999	government	0.72636306
17999	other	0.057663128
42133	business	0.0
42133	industry	0.0042431485
42133	macro	0.7569793
42133	government	0.004043158
42133	other	0.23464315
91407	business	0.03501472
91407	industry	0.09331469
91407	macro	0.80735594
91407	government	0.0
91407	other	0.06431472
70397	business	0.030429214
70397	industry	0.08452922
70397	macro	0.79038316
70397	government	0.002429247
70397	other	0.09222923
52214	business	0.033260047
52214	industry	0.10686004
52214	macro	0.7496599
52214	government	0.010860041
52214	other	0.09936005
56172	business	0.0935944
56172	industry	0.07389442
56172	macro	0.7667403
56172	government	0.017494429
56172	other	0.04799442
45296	business	0.025770554
45296	industry	0.059870593
45296	macro	0.7919178
45296	government	0.055470582
45296	other	0.06697058
6393	business	0.014800042
6393	industry	0.0
6393	macro	0.73649997
6393	government	0.16260004
6393	other	0.08610004
19782	business	0.03708002
19782	industry	0.043380022
19782	macro	0.75057983
19782	government	0.10938007
19782	other	0.059580028
37453	business	0.0017868876
37453	industry	0.09218693
37453	macro	0.7962525
37453	government	0.031286895
37453	other	0.078486875
51228	business	0.010155518
51228	industry	0.21345551
51228	macro	0.4996255
51228	government	0.21595547
51228	other	0.06155552
8735	business	0.034688473
8735	industry	0.18878844
8735	macro	0.49905634
8735	government	0.15678844
8735	other	0.12258849
55292	business	0.0078600645
55292	industry	0.09716004
55292	macro	0.7671598
55292	government	0.080960065
55292	other	0.04686004
29994	business	0.0
29994	industry	0.019834392
29994	macro	0.48626232
29994	government	0.49543434
29994	other	0.0
334	business	0.0
334	industry	0.0
334	macro	0.29076666
334	government	0.59486663
334	other	0.11436668
16829	business	0.0
16829	industry	0.15919997
16829	macro	0.09050001
16829	government	0.7393
16829	other	0.011000022
26853	business	0.33290002
26853	industry	0.05610001
26853	macro	0.13630001
26853	government	0.0
26853	other	0.47470006
68959	business	0.024959996
68959	industry	0.09176001
68959	macro	0.75806
68959	government	0.00046001375
68959	other	0.12475999
5419	business	0.032539964
5419	industry	0.070739985
5419	macro	0.75344
5419	government	0.052540004
5419	other	0.090739965
71631	business	0.0
71631	industry	0.09077497
71631	macro	0.049674988
71631	government	0.7273749
71631	other	0.13217504
61646	business	0.0
61646	industry	0.0
61646	macro	0.20083338
61646	government	0.7172333
61646	other	0.08193338
21481	business	0.0
21481	industry	0.0
21481	macro	0.53919995
21481	government	0.46079996
21481	other	0.0
76649	business	0.0
76649	industry	0.0
76649	macro	0.24026677
76649	government	0.7225666
76649	other	0.03716676
83682	business	0.078820005
83682	industry	0.11702001
83682	macro	0.75362
83682	government	0.011120021
83682	other	0.03942001
43627	business	0.0
43627	industry	0.061224997
43627	macro	0.76692504
43627	government	0.14572501
43627	other	0.026125014
58	business	0.0
58	industry	0.0
58	macro	0.20803238
58	government	0.6915338
58	other	0.1004339
672	business	0.0
672	industry	0.0
672	macro	0.2993247
672	government	0.6333059
672	other	0.06720582
950	business	0.0
950	industry	0.0
950	macro	0.34303734
950	government	0.65694195
950	other	0.0
530	business	0.0
530	industry	0.0
530	macro	0.3631548
530	government	0.63700175
530	other	0.0
16612	business	0.024480015
16612	industry	0.06498
16612	macro	0.76508
16612	government	0.06518
16612	other	0.08028002
18190	business	0.037443016
18190	industry	0.07944299
18190	macro	0.7606262
18190	government	0.038942996
18190	other	0.08334301
863	business	0.0
863	industry	0.06459044
863	macro	0.41592878
863	government	0.043990426
863	other	0.47549045
2079	business	0.0
2079	industry	0.0
2079	macro	0.4225815
2079	government	0.44076085
2079	other	0.136661
6006	business	0.0
6006	industry	0.0
6006	macro	0.4829417
6006	government	0.517028
6006	other	0.0
15674	business	0.0
15674	industry	0.0
15674	macro	0.47015658
15674	government	0.52987826
15674	other	0.0
89910	business	0.0
89910	industry	0.0
89910	macro	0.60522497
89910	government	0.3947752
89910	other	0.0
1263	business	0.0
1263	industry	0.0
1263	macro	0.51862085
1263	government	0.22543967
1263	other	0.25593948
64028	business	0.0
64028	industry	0.19785953
64028	macro	0.47502184
64028	government	0.25285947
64028	other	0.07425952
4167	business	0.14915517
4167	industry	0.45005518
4167	macro	0.19148646
4167	government	0.20865518
4167	other	0.0
35182	business	0.0
35182	industry	0.153335
35182	macro	0.23342259
35182	government	0.613235
35182	other	0.0
56329	business	0.051310703
56329	industry	0.087510705
56329	macro	0.799668
56329	government	0.0
56329	other	0.061510697
2022	business	0.030500054
2022	industry	0.056500018
2022	macro	0.74669987
2022	government	0.0078000426
2022	other	0.15850002
11913	business	0.0
11913	industry	0.0
11913	macro	0.7502235
11913	government	0.077788234
11913	other	0.17198825
14980	business	0.0041986257
14980	industry	0.06409861
14980	macro	0.79420555
14980	government	0.0492986
14980	other	0.08819862
30465	business	0.05596003
30465	industry	0.10256004
30465	macro	0.7675599
30465	government	0.005760014
30465	other	0.06816003
35510	business	0.24005915
35510	industry	0.5207591
35510	macro	0.09172298
35510	government	0.14745909
35510	other	0.0
10250	business	0.4792058
10250	industry	0.0960058
10250	macro	0.4247886
10250	government	0.0
10250	other	0.0
96354	business	0.0
96354	industry	0.01941663
96354	macro	0.74706674
96354	government	0.0
96354	other	0.23351663
50838	business	0.011988981
50838	industry	0.11938897
50838	macro	0.59294397
50838	government	0.055689022
50838	other	0.21998902
582	business	0.0
582	industry	0.0
582	macro	0.24506673
582	government	0.44706666
582	other	0.3078667
7277	business	0.0
7277	industry	0.0
7277	macro	0.13420004
7277	government	0.23770005
7277	other	0.62810004
