40041	better	0.4659
40041	worse	0.5064
40041	same	0.5407
40041	none	0.5349
64028	better	0.5179
64028	worse	0.6066
64028	same	0.4582
64028	none	0.401
71054	better	0.5241
71054	worse	0.5156
71054	same	0.556
71054	none	0.4596
4167	better	0.7257
4167	worse	0.6236
4167	same	0.4756
4167	none	0.229
1145	better	0.6974
1145	worse	0.5865
1145	same	0.4854
1145	none	0.1701
13995	better	0.5962
13995	worse	0.6251
13995	same	0.5487
13995	none	0.3074
16853	better	0.5297
16853	worse	0.6449
16853	same	0.6248
16853	none	0.2045
2825	better	0.6147
2825	worse	0.672
2825	same	0.5505
2825	none	0.1422
19312	better	0.6322
19312	worse	0.6052
19312	same	0.5719
19312	none	0.1464
19497	better	0.5833
19497	worse	0.5899
19497	same	0.6214
19497	none	0.184
19642	better	0.6612
19642	worse	0.6439
19642	same	0.5298
19642	none	0.1571
56329	better	0.6948
56329	worse	0.5706
56329	same	0.4932
56329	none	0.1464
515	better	0.5774
515	worse	0.5836
515	same	0.4508
515	none	0.4803
5443	better	0.5991
5443	worse	0.5857
5443	same	0.4919
5443	none	0.4613
5800	better	0.5235
5800	worse	0.5227
5800	same	0.5285
5800	none	0.5591
4934	better	0.5365
4934	worse	0.6496
4934	same	0.57
4934	none	0.2591
5339	better	0.442
5339	worse	0.4251
5339	same	0.4038
5339	none	0.7208
14980	better	0.5883
14980	worse	0.6324
14980	same	0.567
14980	none	0.1384
30465	better	0.4793
30465	worse	0.5434
30465	same	0.7487
30465	none	0.212
75	better	0.4971
75	worse	0.5489
75	same	0.4659
75	none	0.4051
1671	better	0.4943
1671	worse	0.4647
1671	same	0.4044
1671	none	0.6715
3439	better	0.6465
3439	worse	0.5731
3439	same	0.4885
3439	none	0.4841
3224	better	0.4448
3224	worse	0.5349
3224	same	0.6948
3224	none	0.2596
1317	better	0.5418
1317	worse	0.5481
1317	same	0.5101
1317	none	0.4981
66	better	0.4957
66	worse	0.4959
66	same	0.4853
66	none	0.551
203	better	0.5071
203	worse	0.5401
203	same	0.5199
203	none	0.4902
2075	better	0.5055
2075	worse	0.5396
2075	same	0.4892
2075	none	0.5516
11343	better	0.6673
11343	worse	0.6042
11343	same	0.4451
11343	none	0.203
1550	better	0.6124
1550	worse	0.5903
1550	same	0.4237
1550	none	0.3331
24	better	0.6997
24	worse	0.6053
24	same	0.4846
24	none	0.2507
32870	better	0.5355
32870	worse	0.7258
32870	same	0.5294
32870	none	0.2596
10250	better	0.5312
10250	worse	0.6065
10250	same	0.4949
10250	none	0.348
2159	better	0.49
2159	worse	0.5064
2159	same	0.4415
2159	none	0.5424
39578	better	0.5404
39578	worse	0.5014
39578	same	0.4795
39578	none	0.553
96354	better	0.6424
96354	worse	0.5368
96354	same	0.473
96354	none	0.3477
17999	better	0.4801
17999	worse	0.49
17999	same	0.4839
17999	none	0.5951
42133	better	0.6741
42133	worse	0.4773
42133	same	0.4645
42133	none	0.3889
91407	better	0.6294
91407	worse	0.5566
91407	same	0.4836
91407	none	0.2731
70397	better	0.4536
70397	worse	0.4361
70397	same	0.435
70397	none	0.6189
52214	better	0.5462
52214	worse	0.5611
52214	same	0.6166
52214	none	0.2508
56172	better	0.5598
56172	worse	0.5733
56172	same	0.5487
56172	none	0.2933
50838	better	0.4371
50838	worse	0.4789
50838	same	0.3757
50838	none	0.7817
6393	better	0.5313
6393	worse	0.5189
6393	same	0.5126
6393	none	0.5338
19782	better	0.5704
19782	worse	0.5463
19782	same	0.5114
19782	none	0.3958
37453	better	0.5659
37453	worse	0.6352
37453	same	0.4779
37453	none	0.3349
51228	better	0.6266
51228	worse	0.6012
51228	same	0.4447
51228	none	0.2983
55292	better	0.6201
55292	worse	0.627
55292	same	0.4573
55292	none	0.2563
73580	better	0.509
73580	worse	0.5198
73580	same	0.5245
73580	none	0.5743
29994	better	0.4479
29994	worse	0.5073
29994	same	0.469
29994	none	0.6205
334	better	0.6043
334	worse	0.619
334	same	0.4616
334	none	0.3482
16829	better	0.4944
16829	worse	0.5332
16829	same	0.4787
16829	none	0.5684
26853	better	0.5801
26853	worse	0.6004
26853	same	0.5689
26853	none	0.2617
582	better	0.5156
582	worse	0.5686
582	same	0.5328
582	none	0.4732
7277	better	0.5367
7277	worse	0.5129
7277	same	0.529
7277	none	0.5751
68959	better	0.5976
68959	worse	0.5824
68959	same	0.5529
68959	none	0.2325
5419	better	0.5972
5419	worse	0.5808
5419	same	0.5627
5419	none	0.2659
71631	better	0.6425
71631	worse	0.5882
71631	same	0.5008
71631	none	0.4026
61646	better	0.6559
61646	worse	0.5391
61646	same	0.4815
61646	none	0.2888
21481	better	0.5788
21481	worse	0.5472
21481	same	0.5603
21481	none	0.388
76649	better	0.54
76649	worse	0.5781
76649	same	0.5161
76649	none	0.454
83682	better	0.5437
83682	worse	0.7219
83682	same	0.5587
83682	none	0.253
43627	better	0.5518
43627	worse	0.5514
43627	same	0.5314
43627	none	0.2945
